date,county,state,cases,deaths
5/3/2020,Autauga,Alabama,48,3
5/3/2020,Baldwin,Alabama,187,4
5/3/2020,Barbour,Alabama,45,1
5/3/2020,Bibb,Alabama,43,0
5/3/2020,Blount,Alabama,40,0
5/3/2020,Bullock,Alabama,14,0
5/3/2020,Butler,Alabama,105,1
5/3/2020,Calhoun,Alabama,105,3
5/3/2020,Chambers,Alabama,300,21
5/3/2020,Cherokee,Alabama,16,0
5/3/2020,Chilton,Alabama,57,1
5/3/2020,Choctaw,Alabama,49,0
5/3/2020,Clarke,Alabama,42,1
5/3/2020,Clay,Alabama,22,1
5/3/2020,Cleburne,Alabama,12,1
5/3/2020,Coffee,Alabama,130,0
5/3/2020,Colbert,Alabama,41,2
5/3/2020,Conecuh,Alabama,9,0
5/3/2020,Coosa,Alabama,30,1
5/3/2020,Covington,Alabama,45,1
5/3/2020,Crenshaw,Alabama,23,0
5/3/2020,Cullman,Alabama,58,0
5/3/2020,Dale,Alabama,34,0
5/3/2020,Dallas,Alabama,59,3
5/3/2020,DeKalb,Alabama,79,2
5/3/2020,Elmore,Alabama,103,2
5/3/2020,Escambia,Alabama,31,2
5/3/2020,Etowah,Alabama,143,10
5/3/2020,Fayette,Alabama,6,0
5/3/2020,Franklin,Alabama,132,0
5/3/2020,Geneva,Alabama,10,0
5/3/2020,Greene,Alabama,58,1
5/3/2020,Hale,Alabama,52,2
5/3/2020,Henry,Alabama,27,1
5/3/2020,Houston,Alabama,95,4
5/3/2020,Jackson,Alabama,50,2
5/3/2020,Jefferson,Alabama,969,48
5/3/2020,Lamar,Alabama,11,0
5/3/2020,Lauderdale,Alabama,61,2
5/3/2020,Lawrence,Alabama,14,0
5/3/2020,Lee,Alabama,400,28
5/3/2020,Limestone,Alabama,45,0
5/3/2020,Lowndes,Alabama,71,1
5/3/2020,Macon,Alabama,40,2
5/3/2020,Madison,Alabama,234,4
5/3/2020,Marengo,Alabama,58,3
5/3/2020,Marion,Alabama,83,6
5/3/2020,Marshall,Alabama,342,7
5/3/2020,Mobile,Alabama,1198,62
5/3/2020,Monroe,Alabama,13,1
5/3/2020,Montgomery,Alabama,409,7
5/3/2020,Morgan,Alabama,74,0
5/3/2020,Perry,Alabama,15,0
5/3/2020,Pickens,Alabama,55,2
5/3/2020,Pike,Alabama,75,0
5/3/2020,Randolph,Alabama,77,4
5/3/2020,Russell,Alabama,61,0
5/3/2020,Shelby,Alabama,327,13
5/3/2020,St. Clair,Alabama,76,0
5/3/2020,Sumter,Alabama,77,3
5/3/2020,Talladega,Alabama,65,2
5/3/2020,Tallapoosa,Alabama,295,18
5/3/2020,Tuscaloosa,Alabama,218,2
5/3/2020,Walker,Alabama,99,0
5/3/2020,Washington,Alabama,38,2
5/3/2020,Wilcox,Alabama,72,3
5/3/2020,Winston,Alabama,16,0
5/3/2020,Anchorage,Alaska,187,4
5/3/2020,Bethel Census Area,Alaska,1,0
5/3/2020,Fairbanks North Star Borough,Alaska,83,2
5/3/2020,Juneau City and Borough,Alaska,27,0
5/3/2020,Kenai Peninsula Borough,Alaska,21,0
5/3/2020,Ketchikan Gateway Borough,Alaska,16,0
5/3/2020,Kodiak Island Borough,Alaska,1,0
5/3/2020,Matanuska-Susitna Borough,Alaska,21,1
5/3/2020,Nome Census Area,Alaska,1,0
5/3/2020,Petersburg Borough,Alaska,3,0
5/3/2020,Prince of Wales-Hyder Census Area,Alaska,2,0
5/3/2020,Sitka City and Borough,Alaska,1,0
5/3/2020,Southeast Fairbanks Census Area,Alaska,1,0
5/3/2020,Yukon-Koyukuk Census Area,Alaska,1,0
5/3/2020,Apache,Arizona,526,6
5/3/2020,Cochise,Arizona,39,0
5/3/2020,Coconino,Arizona,527,44
5/3/2020,Gila,Arizona,14,0
5/3/2020,Graham,Arizona,18,0
5/3/2020,Greenlee,Arizona,2,0
5/3/2020,La Paz,Arizona,14,2
5/3/2020,Maricopa,Arizona,4585,168
5/3/2020,Mohave,Arizona,135,15
5/3/2020,Navajo,Arizona,777,22
5/3/2020,Pima,Arizona,1326,89
5/3/2020,Pinal,Arizona,456,13
5/3/2020,Santa Cruz,Arizona,34,0
5/3/2020,Yavapai,Arizona,89,2
5/3/2020,Yuma,Arizona,98,1
5/3/2020,Arkansas,Arkansas,3,0
5/3/2020,Ashley,Arkansas,16,0
5/3/2020,Baxter,Arkansas,5,0
5/3/2020,Benton,Arkansas,106,0
5/3/2020,Boone,Arkansas,4,0
5/3/2020,Bradley,Arkansas,11,1
5/3/2020,Carroll,Arkansas,6,0
5/3/2020,Chicot,Arkansas,9,0
5/3/2020,Clark,Arkansas,31,0
5/3/2020,Clay,Arkansas,3,0
5/3/2020,Cleburne,Arkansas,73,4
5/3/2020,Cleveland,Arkansas,11,0
5/3/2020,Columbia,Arkansas,13,2
5/3/2020,Conway,Arkansas,13,1
5/3/2020,Craighead,Arkansas,81,0
5/3/2020,Crawford,Arkansas,5,0
5/3/2020,Crittenden,Arkansas,197,5
5/3/2020,Cross,Arkansas,24,0
5/3/2020,Dallas,Arkansas,1,0
5/3/2020,Desha,Arkansas,16,0
5/3/2020,Drew,Arkansas,16,1
5/3/2020,Faulkner,Arkansas,77,2
5/3/2020,Franklin,Arkansas,2,0
5/3/2020,Fulton,Arkansas,1,0
5/3/2020,Garland,Arkansas,118,0
5/3/2020,Grant,Arkansas,14,0
5/3/2020,Greene,Arkansas,19,0
5/3/2020,Hempstead,Arkansas,6,1
5/3/2020,Hot Spring,Arkansas,20,0
5/3/2020,Howard,Arkansas,13,0
5/3/2020,Independence,Arkansas,10,0
5/3/2020,Izard,Arkansas,9,0
5/3/2020,Jackson,Arkansas,1,0
5/3/2020,Jefferson,Arkansas,184,17
5/3/2020,Johnson,Arkansas,31,0
5/3/2020,Lafayette,Arkansas,8,1
5/3/2020,Lawrence,Arkansas,66,4
5/3/2020,Lee,Arkansas,3,1
5/3/2020,Lincoln,Arkansas,822,4
5/3/2020,Logan,Arkansas,3,1
5/3/2020,Lonoke,Arkansas,43,0
5/3/2020,Madison,Arkansas,1,0
5/3/2020,Marion,Arkansas,1,0
5/3/2020,Miller,Arkansas,35,1
5/3/2020,Mississippi,Arkansas,20,0
5/3/2020,Monroe,Arkansas,4,0
5/3/2020,Montgomery,Arkansas,1,0
5/3/2020,Nevada,Arkansas,1,0
5/3/2020,Newton,Arkansas,3,0
5/3/2020,Ouachita,Arkansas,7,0
5/3/2020,Perry,Arkansas,7,0
5/3/2020,Phillips,Arkansas,6,1
5/3/2020,Pike,Arkansas,3,0
5/3/2020,Poinsett,Arkansas,23,2
5/3/2020,Polk,Arkansas,8,0
5/3/2020,Pope,Arkansas,44,0
5/3/2020,Prairie,Arkansas,2,0
5/3/2020,Pulaski,Arkansas,550,19
5/3/2020,Randolph,Arkansas,18,0
5/3/2020,Saline,Arkansas,68,1
5/3/2020,Scott,Arkansas,1,0
5/3/2020,Searcy,Arkansas,6,0
5/3/2020,Sebastian,Arkansas,13,0
5/3/2020,Sevier,Arkansas,12,1
5/3/2020,Sharp,Arkansas,9,0
5/3/2020,St. Francis,Arkansas,93,0
5/3/2020,Stone,Arkansas,8,0
5/3/2020,Union,Arkansas,60,0
5/3/2020,Unknown,Arkansas,174,0
5/3/2020,Van Buren,Arkansas,28,2
5/3/2020,Washington,Arkansas,90,3
5/3/2020,White,Arkansas,35,1
5/3/2020,Woodruff,Arkansas,1,0
5/3/2020,Yell,Arkansas,5,0
5/3/2020,Alameda,California,1770,63
5/3/2020,Alpine,California,2,0
5/3/2020,Amador,California,7,0
5/3/2020,Butte,California,17,0
5/3/2020,Calaveras,California,13,0
5/3/2020,Colusa,California,3,0
5/3/2020,Contra Costa,California,945,28
5/3/2020,Del Norte,California,3,0
5/3/2020,El Dorado,California,47,0
5/3/2020,Fresno,California,633,8
5/3/2020,Glenn,California,5,0
5/3/2020,Humboldt,California,54,0
5/3/2020,Imperial,California,358,8
5/3/2020,Inyo,California,20,1
5/3/2020,Kern,California,1007,8
5/3/2020,Kings,California,172,1
5/3/2020,Lake,California,7,0
5/3/2020,Los Angeles,California,25662,1229
5/3/2020,Madera,California,51,2
5/3/2020,Marin,California,243,13
5/3/2020,Mariposa,California,13,0
5/3/2020,Mendocino,California,12,0
5/3/2020,Merced,California,142,3
5/3/2020,Mono,California,26,1
5/3/2020,Monterey,California,225,6
5/3/2020,Napa,California,71,2
5/3/2020,Nevada,California,41,1
5/3/2020,Orange,California,2774,52
5/3/2020,Placer,California,159,8
5/3/2020,Plumas,California,4,0
5/3/2020,Riverside,California,4180,167
5/3/2020,Sacramento,California,1116,43
5/3/2020,San Benito,California,51,2
5/3/2020,San Bernardino,California,2182,99
5/3/2020,San Diego,California,3990,150
5/3/2020,San Francisco,California,1632,29
5/3/2020,San Joaquin,California,570,25
5/3/2020,San Luis Obispo,California,201,1
5/3/2020,San Mateo,California,1272,52
5/3/2020,Santa Barbara,California,514,8
5/3/2020,Santa Clara,California,2231,116
5/3/2020,Santa Cruz,California,137,2
5/3/2020,Shasta,California,31,4
5/3/2020,Siskiyou,California,5,0
5/3/2020,Solano,California,271,5
5/3/2020,Sonoma,California,257,3
5/3/2020,Stanislaus,California,411,14
5/3/2020,Sutter,California,31,2
5/3/2020,Tehama,California,1,1
5/3/2020,Tulare,California,743,40
5/3/2020,Tuolumne,California,4,0
5/3/2020,Ventura,California,566,19
5/3/2020,Yolo,California,171,18
5/3/2020,Yuba,California,19,1
5/3/2020,Adams,Colorado,1780,68
5/3/2020,Alamosa,Colorado,12,2
5/3/2020,Arapahoe,Colorado,2706,156
5/3/2020,Archuleta,Colorado,8,0
5/3/2020,Baca,Colorado,12,0
5/3/2020,Boulder,Colorado,661,44
5/3/2020,Broomfield,Colorado,165,12
5/3/2020,Chaffee,Colorado,67,15
5/3/2020,Clear Creek,Colorado,13,1
5/3/2020,Costilla,Colorado,3,0
5/3/2020,Crowley,Colorado,4,1
5/3/2020,Custer,Colorado,2,0
5/3/2020,Delta,Colorado,50,1
5/3/2020,Denver,Colorado,3345,166
5/3/2020,Douglas,Colorado,526,23
5/3/2020,Eagle,Colorado,551,7
5/3/2020,El Paso,Colorado,994,75
5/3/2020,Elbert,Colorado,31,1
5/3/2020,Fremont,Colorado,22,0
5/3/2020,Garfield,Colorado,97,2
5/3/2020,Gilpin,Colorado,1,0
5/3/2020,Grand,Colorado,5,0
5/3/2020,Gunnison,Colorado,165,5
5/3/2020,Hinsdale,Colorado,3,0
5/3/2020,Huerfano,Colorado,2,0
5/3/2020,Jefferson,Colorado,1405,83
5/3/2020,Kit Carson,Colorado,21,2
5/3/2020,La Plata,Colorado,63,0
5/3/2020,Lake,Colorado,20,0
5/3/2020,Larimer,Colorado,395,19
5/3/2020,Las Animas,Colorado,3,0
5/3/2020,Lincoln,Colorado,3,0
5/3/2020,Logan,Colorado,291,1
5/3/2020,Mesa,Colorado,47,0
5/3/2020,Mineral,Colorado,2,0
5/3/2020,Moffat,Colorado,6,0
5/3/2020,Montezuma,Colorado,17,2
5/3/2020,Montrose,Colorado,105,11
5/3/2020,Morgan,Colorado,399,20
5/3/2020,Otero,Colorado,10,1
5/3/2020,Ouray,Colorado,5,1
5/3/2020,Park,Colorado,14,0
5/3/2020,Phillips,Colorado,5,0
5/3/2020,Pitkin,Colorado,51,2
5/3/2020,Prowers,Colorado,1,0
5/3/2020,Pueblo,Colorado,158,10
5/3/2020,Rio Blanco,Colorado,1,0
5/3/2020,Rio Grande,Colorado,7,0
5/3/2020,Routt,Colorado,56,5
5/3/2020,Saguache,Colorado,3,0
5/3/2020,San Miguel,Colorado,19,0
5/3/2020,Summit,Colorado,144,2
5/3/2020,Teller,Colorado,28,2
5/3/2020,Unknown,Colorado,134,0
5/3/2020,Washington,Colorado,8,0
5/3/2020,Weld,Colorado,1872,100
5/3/2020,Yuma,Colorado,9,0
5/3/2020,Fairfield,Connecticut,11801,865
5/3/2020,Hartford,Connecticut,6112,741
5/3/2020,Litchfield,Connecticut,1036,89
5/3/2020,Middlesex,Connecticut,707,91
5/3/2020,New Haven,Connecticut,8024,565
5/3/2020,New London,Connecticut,623,43
5/3/2020,Tolland,Connecticut,461,39
5/3/2020,Unknown,Connecticut,312,1
5/3/2020,Windham,Connecticut,211,2
5/3/2020,Kent,Delaware,821,30
5/3/2020,New Castle,Delaware,1903,79
5/3/2020,Sussex,Delaware,2461,68
5/3/2020,Unknown,Delaware,23,0
5/3/2020,District of Columbia,District of Columbia,5016,251
5/3/2020,Alachua,Florida,286,5
5/3/2020,Baker,Florida,22,3
5/3/2020,Bay,Florida,76,3
5/3/2020,Bradford,Florida,48,2
5/3/2020,Brevard,Florida,308,8
5/3/2020,Broward,Florida,5312,207
5/3/2020,Calhoun,Florida,15,0
5/3/2020,Charlotte,Florida,249,25
5/3/2020,Citrus,Florida,99,11
5/3/2020,Clay,Florida,279,18
5/3/2020,Collier,Florida,640,21
5/3/2020,Columbia,Florida,92,2
5/3/2020,DeSoto,Florida,32,4
5/3/2020,Dixie,Florida,9,0
5/3/2020,Duval,Florida,1045,24
5/3/2020,Escambia,Florida,593,13
5/3/2020,Flagler,Florida,140,3
5/3/2020,Franklin,Florida,2,0
5/3/2020,Gadsden,Florida,106,0
5/3/2020,Gilchrist,Florida,6,0
5/3/2020,Glades,Florida,6,1
5/3/2020,Gulf,Florida,1,0
5/3/2020,Hamilton,Florida,7,0
5/3/2020,Hardee,Florida,32,0
5/3/2020,Hendry,Florida,101,4
5/3/2020,Hernando,Florida,94,5
5/3/2020,Highlands,Florida,85,7
5/3/2020,Hillsborough,Florida,1281,27
5/3/2020,Holmes,Florida,10,0
5/3/2020,Indian River,Florida,97,8
5/3/2020,Jackson,Florida,15,0
5/3/2020,Jefferson,Florida,28,2
5/3/2020,Lafayette,Florida,2,0
5/3/2020,Lake,Florida,234,13
5/3/2020,Lee,Florida,1117,45
5/3/2020,Leon,Florida,233,4
5/3/2020,Levy,Florida,19,0
5/3/2020,Liberty,Florida,60,0
5/3/2020,Madison,Florida,60,2
5/3/2020,Manatee,Florida,619,59
5/3/2020,Marion,Florida,184,5
5/3/2020,Martin,Florida,202,6
5/3/2020,Miami-Dade,Florida,12774,369
5/3/2020,Monroe,Florida,80,3
5/3/2020,Nassau,Florida,59,1
5/3/2020,Okaloosa,Florida,159,5
5/3/2020,Okeechobee,Florida,14,0
5/3/2020,Orange,Florida,1433,34
5/3/2020,Osceola,Florida,509,8
5/3/2020,Palm Beach,Florida,3128,196
5/3/2020,Pasco,Florida,278,8
5/3/2020,Pinellas,Florida,766,41
5/3/2020,Polk,Florida,523,26
5/3/2020,Putnam,Florida,120,2
5/3/2020,Santa Rosa,Florida,157,8
5/3/2020,Sarasota,Florida,377,47
5/3/2020,Seminole,Florida,394,8
5/3/2020,St. Johns,Florida,211,4
5/3/2020,St. Lucie,Florida,257,24
5/3/2020,Sumter,Florida,226,14
5/3/2020,Suwannee,Florida,141,16
5/3/2020,Taylor,Florida,3,0
5/3/2020,Union,Florida,5,0
5/3/2020,Unknown,Florida,12,0
5/3/2020,Volusia,Florida,513,26
5/3/2020,Wakulla,Florida,24,1
5/3/2020,Walton,Florida,49,0
5/3/2020,Washington,Florida,12,0
5/3/2020,Appling,Georgia,72,5
5/3/2020,Atkinson,Georgia,11,1
5/3/2020,Bacon,Georgia,27,1
5/3/2020,Baker,Georgia,23,2
5/3/2020,Baldwin,Georgia,233,8
5/3/2020,Banks,Georgia,31,0
5/3/2020,Barrow,Georgia,159,4
5/3/2020,Bartow,Georgia,325,31
5/3/2020,Ben Hill,Georgia,29,0
5/3/2020,Berrien,Georgia,17,0
5/3/2020,Bibb,Georgia,324,11
5/3/2020,Bleckley,Georgia,20,0
5/3/2020,Brantley,Georgia,22,2
5/3/2020,Brooks,Georgia,60,6
5/3/2020,Bryan,Georgia,54,3
5/3/2020,Bulloch,Georgia,42,2
5/3/2020,Burke,Georgia,86,3
5/3/2020,Butts,Georgia,150,16
5/3/2020,Calhoun,Georgia,107,4
5/3/2020,Camden,Georgia,35,1
5/3/2020,Candler,Georgia,7,0
5/3/2020,Carroll,Georgia,386,14
5/3/2020,Catoosa,Georgia,46,0
5/3/2020,Charlton,Georgia,12,0
5/3/2020,Chatham,Georgia,237,9
5/3/2020,Chattahoochee,Georgia,13,0
5/3/2020,Chattooga,Georgia,15,2
5/3/2020,Cherokee,Georgia,491,13
5/3/2020,Clarke,Georgia,156,13
5/3/2020,Clay,Georgia,25,3
5/3/2020,Clayton,Georgia,793,33
5/3/2020,Clinch,Georgia,9,0
5/3/2020,Cobb,Georgia,1768,97
5/3/2020,Coffee,Georgia,146,7
5/3/2020,Colquitt,Georgia,188,10
5/3/2020,Columbia,Georgia,164,4
5/3/2020,Cook,Georgia,28,1
5/3/2020,Coweta,Georgia,230,4
5/3/2020,Crawford,Georgia,18,0
5/3/2020,Crisp,Georgia,168,3
5/3/2020,Dade,Georgia,15,1
5/3/2020,Dawson,Georgia,66,1
5/3/2020,DeKalb,Georgia,2184,53
5/3/2020,Decatur,Georgia,91,1
5/3/2020,Dodge,Georgia,29,1
5/3/2020,Dooly,Georgia,132,9
5/3/2020,Dougherty,Georgia,1536,124
5/3/2020,Douglas,Georgia,341,11
5/3/2020,Early,Georgia,219,20
5/3/2020,Echols,Georgia,5,0
5/3/2020,Effingham,Georgia,36,1
5/3/2020,Elbert,Georgia,31,0
5/3/2020,Emanuel,Georgia,21,0
5/3/2020,Evans,Georgia,5,0
5/3/2020,Fannin,Georgia,31,1
5/3/2020,Fayette,Georgia,183,10
5/3/2020,Floyd,Georgia,145,11
5/3/2020,Forsyth,Georgia,332,10
5/3/2020,Franklin,Georgia,21,1
5/3/2020,Fulton,Georgia,2981,124
5/3/2020,Gilmer,Georgia,73,0
5/3/2020,Glynn,Georgia,59,1
5/3/2020,Gordon,Georgia,113,12
5/3/2020,Grady,Georgia,63,3
5/3/2020,Greene,Georgia,54,3
5/3/2020,Gwinnett,Georgia,1980,58
5/3/2020,Habersham,Georgia,343,8
5/3/2020,Hall,Georgia,1700,23
5/3/2020,Hancock,Georgia,61,2
5/3/2020,Haralson,Georgia,29,1
5/3/2020,Harris,Georgia,61,2
5/3/2020,Hart,Georgia,11,0
5/3/2020,Heard,Georgia,14,1
5/3/2020,Henry,Georgia,520,13
5/3/2020,Houston,Georgia,242,14
5/3/2020,Irwin,Georgia,16,1
5/3/2020,Jackson,Georgia,108,2
5/3/2020,Jasper,Georgia,24,0
5/3/2020,Jeff Davis,Georgia,22,1
5/3/2020,Jefferson,Georgia,15,1
5/3/2020,Jenkins,Georgia,17,1
5/3/2020,Johnson,Georgia,59,2
5/3/2020,Jones,Georgia,29,0
5/3/2020,Lamar,Georgia,40,1
5/3/2020,Lanier,Georgia,9,1
5/3/2020,Laurens,Georgia,64,1
5/3/2020,Lee,Georgia,328,20
5/3/2020,Liberty,Georgia,38,0
5/3/2020,Lincoln,Georgia,12,0
5/3/2020,Long,Georgia,5,0
5/3/2020,Lowndes,Georgia,157,4
5/3/2020,Lumpkin,Georgia,63,2
5/3/2020,Macon,Georgia,81,3
5/3/2020,Madison,Georgia,25,1
5/3/2020,Marion,Georgia,40,1
5/3/2020,McDuffie,Georgia,45,4
5/3/2020,McIntosh,Georgia,6,0
5/3/2020,Meriwether,Georgia,54,0
5/3/2020,Miller,Georgia,33,0
5/3/2020,Mitchell,Georgia,319,31
5/3/2020,Monroe,Georgia,24,3
5/3/2020,Montgomery,Georgia,2,0
5/3/2020,Morgan,Georgia,28,0
5/3/2020,Murray,Georgia,33,1
5/3/2020,Muscogee,Georgia,329,7
5/3/2020,Newton,Georgia,208,7
5/3/2020,Oconee,Georgia,65,0
5/3/2020,Oglethorpe,Georgia,50,3
5/3/2020,Paulding,Georgia,195,8
5/3/2020,Peach,Georgia,55,2
5/3/2020,Pickens,Georgia,29,2
5/3/2020,Pierce,Georgia,51,3
5/3/2020,Pike,Georgia,40,2
5/3/2020,Polk,Georgia,59,0
5/3/2020,Pulaski,Georgia,32,1
5/3/2020,Putnam,Georgia,41,5
5/3/2020,Quitman,Georgia,8,1
5/3/2020,Rabun,Georgia,13,0
5/3/2020,Randolph,Georgia,163,19
5/3/2020,Richmond,Georgia,417,16
5/3/2020,Rockdale,Georgia,195,6
5/3/2020,Schley,Georgia,16,1
5/3/2020,Screven,Georgia,15,1
5/3/2020,Seminole,Georgia,31,2
5/3/2020,Spalding,Georgia,219,10
5/3/2020,Stephens,Georgia,87,1
5/3/2020,Stewart,Georgia,25,0
5/3/2020,Sumter,Georgia,388,28
5/3/2020,Talbot,Georgia,25,1
5/3/2020,Taliaferro,Georgia,1,0
5/3/2020,Tattnall,Georgia,9,0
5/3/2020,Taylor,Georgia,18,2
5/3/2020,Telfair,Georgia,28,0
5/3/2020,Terrell,Georgia,186,19
5/3/2020,Thomas,Georgia,191,19
5/3/2020,Tift,Georgia,127,5
5/3/2020,Toombs,Georgia,34,3
5/3/2020,Towns,Georgia,20,1
5/3/2020,Treutlen,Georgia,3,0
5/3/2020,Troup,Georgia,154,4
5/3/2020,Turner,Georgia,68,9
5/3/2020,Twiggs,Georgia,8,0
5/3/2020,Union,Georgia,31,1
5/3/2020,Unknown,Georgia,694,0
5/3/2020,Upson,Georgia,230,20
5/3/2020,Walker,Georgia,51,0
5/3/2020,Walton,Georgia,133,4
5/3/2020,Ware,Georgia,130,11
5/3/2020,Warren,Georgia,13,0
5/3/2020,Washington,Georgia,44,1
5/3/2020,Wayne,Georgia,13,0
5/3/2020,Webster,Georgia,10,2
5/3/2020,Wheeler,Georgia,5,0
5/3/2020,White,Georgia,78,0
5/3/2020,Whitfield,Georgia,120,5
5/3/2020,Wilcox,Georgia,90,9
5/3/2020,Wilkes,Georgia,25,0
5/3/2020,Wilkinson,Georgia,35,2
5/3/2020,Worth,Georgia,163,11
5/3/2020,Unknown,Guam,1115,6
5/3/2020,Hawaii,Hawaii,74,0
5/3/2020,Honolulu,Hawaii,400,11
5/3/2020,Kauai,Hawaii,21,0
5/3/2020,Maui,Hawaii,116,6
5/3/2020,Ada,Idaho,664,17
5/3/2020,Adams,Idaho,3,0
5/3/2020,Bannock,Idaho,7,0
5/3/2020,Bingham,Idaho,4,0
5/3/2020,Blaine,Idaho,487,5
5/3/2020,Bonner,Idaho,4,0
5/3/2020,Bonneville,Idaho,17,0
5/3/2020,Camas,Idaho,1,0
5/3/2020,Canyon,Idaho,243,7
5/3/2020,Caribou,Idaho,1,0
5/3/2020,Cassia,Idaho,13,1
5/3/2020,Custer,Idaho,2,0
5/3/2020,Elmore,Idaho,29,2
5/3/2020,Fremont,Idaho,2,0
5/3/2020,Gem,Idaho,11,0
5/3/2020,Gooding,Idaho,9,0
5/3/2020,Idaho,Idaho,3,0
5/3/2020,Jefferson,Idaho,4,0
5/3/2020,Jerome,Idaho,45,2
5/3/2020,Kootenai,Idaho,61,0
5/3/2020,Latah,Idaho,5,0
5/3/2020,Lemhi,Idaho,1,0
5/3/2020,Lincoln,Idaho,26,0
5/3/2020,Madison,Idaho,7,0
5/3/2020,Minidoka,Idaho,7,0
5/3/2020,Nez Perce,Idaho,51,18
5/3/2020,Owyhee,Idaho,8,0
5/3/2020,Payette,Idaho,14,1
5/3/2020,Power,Idaho,2,0
5/3/2020,Teton,Idaho,8,0
5/3/2020,Twin Falls,Idaho,164,11
5/3/2020,Valley,Idaho,2,0
5/3/2020,Washington,Idaho,1,0
5/3/2020,Adams,Illinois,40,1
5/3/2020,Alexander,Illinois,4,0
5/3/2020,Bond,Illinois,6,1
5/3/2020,Boone,Illinois,138,11
5/3/2020,Brown,Illinois,1,0
5/3/2020,Bureau,Illinois,12,0
5/3/2020,Calhoun,Illinois,1,0
5/3/2020,Carroll,Illinois,10,2
5/3/2020,Cass,Illinois,40,0
5/3/2020,Champaign,Illinois,177,6
5/3/2020,Christian,Illinois,28,5
5/3/2020,Clark,Illinois,5,0
5/3/2020,Clay,Illinois,2,0
5/3/2020,Clinton,Illinois,112,5
5/3/2020,Coles,Illinois,22,1
5/3/2020,Cook,Illinois,42324,1786
5/3/2020,Crawford,Illinois,10,0
5/3/2020,Cumberland,Illinois,3,0
5/3/2020,De Witt,Illinois,3,0
5/3/2020,DeKalb,Illinois,125,1
5/3/2020,Douglas,Illinois,20,0
